id;text;sentiment
7703;mas tenho teste amanhã :);1
7704;⠀⠀⠀{♡} JOGO ABERTO: https://t.co/m6FKyIg6oB Venham participar meus amor… — Feito :) https://t.co/unCsP4nBa5;1
7705;"Noventa e três :)

Rt = voto

I am voting for @BTS_twt for Top Social Artist Award at #BBMAs 
#BTSBBMAs";1
7706;Hoje o dia começou já errado. Aguardamos as próximas desventura do dia. :);1
7707;@falabandana bom dia confira o meu texto novo no @tricoloronrock https://t.co/jjmTsJ9XP3 conto com sua leitura amigo :);1
7708;:-) #QueroNoTVZ O Bom É Que Passa - Sophia Abrahão :-);1
7709;@priruiz17 bom dia minha amiga confira o meu texto novo no @tricoloronrock https://t.co/jjmTsJ9XP3 conto com sua leitura :);1
7710;Bom diaaa :) #TerçaDetremuraSDV;1
7711;@bibipolarr Beleza :);1
7712;@yamadactbageo Ah que bom então :);1
7713;@NRevez temos de ver em casa dos teus pais :) https://t.co/6Omr2H9nsK;1
7714;@SongQiian87 Malem nuna :);1
7715;@_evLisab Qdo atletico fizer 1 gol lembra de mim :);1
7716;Espero que tenhas gostado da surpresa :);1
7717;"#BTSBBAMs

Cem 

Perdi meu recreio votando mais to feliz :)

I vote @BTS_twt for #BBMAs Top Social Artist Award #BTSBBMAs";1
7718;"Cem :) 

Tô feliz, ao todo são 1k de votos só meu &gt;.&lt; 

I am voting for @BTS_twt for Top Social Artist Award at #BBMAs 
#BTSBBMAs";1
7719;Sempre estarei por perto na sua caminhada :) https://t.co/Lar3CbanMY;1
7720;@veramagalhaes além da jornalista fantástica é torcedora tricolor :);1
7721;@lobaoeletrico Datafolha, sendo Datafolha... nunca acertam as pesquisas :-);1
7722;@rajivpa63399458 Hellllo! :);1
7723;foo :) : 2a052643-a3bd-45e1-ae8a-5dddfa6cb11f;1
7724;@JohnFrutuoso Manda o CV, @JohnFrutuoso . Se não tiver agora, haverá em breve :);1
7725;Minha supervisora volta de férias hj, a única que fica me chamando atenção por causa de horário. E eu já tô muito atrasada. :);1
7726;@laysaag eu acho topíssimo. :);1
7727;@Montubiana de naipe mercuryana :);1
7728;"Uma pessoa é toda coloquial a mandar um mail aos stores para a resposta deles ser ""amanhã falamos melhor"" :)";1
7729;@a_alinediniz Ah tá! Muito obrigada por ter respondido :);1
7730;Lol há gajos/as bue giros que não têm fotos de jeito e eu quero bue fazer lhes uma sessão :);1
7731;Bom dia :) https://t.co/KF0HPWPwhc;1
7732;"Carboidratos com Dr. Luigi Gratton :D :)
Já conhece o Espaço Vida Saudável (EVS)? Deixe seu comentário.
Fale... https://t.co/gvHeJbG0mi";1
7733;Eu e a Safira saimos pelo mesmo buraco :);1
7734;@dxnielalmeida Oi, Dan! Se você quiser trocar a tela do seu iPhone, pode levá-lo à nossa loja em Moema. :) https://t.co/n2FRyAb9eO;1
7735;⠀⠀⠀{♡} Quem divulgar o meu jogo: https://t.co/m6FKyIg6oB E me avisa… — Divulguei :) https://t.co/xFwn2zEx6b;1
7736;@elemarjr Daqui a pouco se acostuma! Uso desde os 9 anos. :);1
7737;Não tivemos aula :);1
7738;@Erasmosatiro bom dia amigo confira o meu texto novo no @tricoloronrock https://t.co/jjmTsJ9XP3 conto com sua leitura amigo :);1
7739;@dualpuu belas, muito obrigado :);1
7740;Acabei de descobrir que para a semana tenho 3 testes :);1
7741;.@anaamaral832 gira, super bacana e engraçada, grande personalidade não mudes :)!;1
7742;@Siglota_Bolota Bom, verdade seja dito, farófias também não viajam também... adoro, faLo todos os anos no natal leite creme com farófias. :);1
7743;Aquele momento que 3 questões valem metade da nota do semestre :);1
7744;Apaixona da pelos filmes que baixei e assisti nesse fds :);1
7745;"@ednagiz pedindo pro dorian devolver minhas fantasias
hehehehehehe
* exato isso aí que vc disse :)";1
7746;Filme de animação é muito amorzinho, né?! :);1
7747;los odio a todos hehehe :);1
7748;@omalestafeito Ohhhh além de pintar bem ainda é bonito! Muitos parabéns! :);1
7749;"Já foram seiscentos votos no site e ainda nem são dez hrs :)
I am  voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote!
#BTSBBMAs";1
7750;Ontem assisti Ex_Machina e A Garota Dinamarquesa. Recomendo, ambos. A @pcarvalhojp falou de Ex-Machina lá no https://t.co/foVLFBwSEc :);1
7751;Adoro quando me perguntam se tenho tinta ou spray no cabelo :D :) :|;1
7752;Tenho que esperar mais uma hora no médico. Tem 12 horas eu estou em jejum e com vontade de vomitar. :);1
7753;vila verde ate fica perto de braga — Mas é numa aldeia lá para cima :) https://t.co/S6Edkkeogn;1
7754;@milenamaciel_ mimi, se tu quiser ver minhas questões de melhoramento já fiz até a 4. Vou fazer a 5 e a 6 agora. Me avisa se precisar :);1
7755;em letras grandes!!! Agora pensem :) https://t.co/17AMO79q8R;1
7756;@OnmywaytoAfrica Bravo ! :);1
7757;@guilhermecawa Obrigada pelo carinho. :);1
7758;É hoje. :) https://t.co/5ad72aUTzw;1
7759;@twiterdoMumu Eita! Fique bem ai :);1
7760;1° dia de férias!!! :);1
7761;@juzao A gente conserta de graça pra você. Se não der certo, a gente já combina a troca do seu pneu! :) (+);1
7762;tens sempre a camioneta, chato é que ainda demora ate chegar a braga certamente e nao existes co… — É isso mesmo :) https://t.co/BPZ13uI0kw;1
7763;@juzao Em que região de SP você está? te passo o endereço da DPaschoal mais próxima, e já agendo um horário pra ficar mais fácil pra vc. :);1
7764;@djpittz @tchapatata Acho que ela já tem uma comenda :);1
7765;Post novo! Resenha: A menina que não sabia ler. https://t.co/m9HloDYNCO :);1
7766;Maria Eduarda aqui tem algumas coisas para fazer e fez? Não :);1
7767;@UnicornStrogs Por nada! :) Qualquer dúvida, pode nos chamar!;1
7768;o meu pai ja trabalhou com algumas pessoas de lá, ja fui lá a casamentos e ja … — Também já fui varias vezes lá  :) https://t.co/aJ2vxbVubu;1
7769;@janielealencar1 @BTS_twt Me avisaram, mesmo assim muito obrigada por relembrar :);1
7770;Eii, ta sem nada pra fazer ? veja uns videos meu :) * https://t.co/gtstTgz0bj;1
7771;"We vote @BTS_twt for #BTSBBMAs Top Social Artist Artist  Award - Dez
Vou começar :)";1
7772;Bom dia com @_minorith e Tom Holland hj :);1
7773;@dlinkbrasil Obrigado! Enviei e-mail para o suporte@dlink. Vou aguardar a resposta :);1
7774;"Quer se lamentar, se confessar ou pedir uma opinião, fica a vontade, sou cusão só com shipper :)
https://t.co/FavKlz5Y5I";1
7775;"A votação ja ta a quanto? :)
I vote for @BTS_twt for the #BBMAs top social artist award #BTSBBMAs";1
7776;#orgulhodeser o seu oitavo pecado :);1
7777;Gajos da câmara a mandar piropos só dá vontade de apontar a matrícula da carrinha e ir lá queixar -me :);1
7778;"@whatsfakebts @BTS_twt Alguém me chamou?  
Oi :)";1
7779;@beltraomaria @ceciliaflesch Se faltava algo para deixar efetivamente boa esta manhã, não falta mais. :-);1
7780;Espaço Daniela Ribeiro, Nas terças, Estou psicólogo por aqui :) , entre em contato! https://t.co/cPiShDmL1M;1
7781;pois, eras de la perto — :) mais ou menos XD https://t.co/73O6ugXK3H;1
7782;@Oniphodente Vc quem está dizendo. Felizmente eu sei a diferença e em nenhum momento fiz essa confusão que está dizendo. :);1
7783;Oi, você que segue e depois de dois dias da UNF, faz um favor pra mim? Se fode! :) #TerçaDetremuraSDV;1
7784;@alex_seph vale pegar em uma promoção :);1
7785;"Dica do dia:

É melhor sofrer um acidente de trem do que errar na quantidade de adoçante no seu café e beber um melado horrível :)";1
7786;O trânsito está bom :);1
7787;@Oniphodente Senzala é campo de concentração. Fim. :);1
7788;"Ain vc escuta cypher e faz o que.. arruma sua marmita :) haha....BTS para td hora
I vote for @BTS_twt for #BBMAs Top Social Artist #BTSBBMAs";1
7789;@manoelpara @quaseruivo Sou blockeado pela @ rs :);1
7790;@Dialvilhano Sim, retornaremos muito em breve. Estamos trabalhando nas melhorias para que volte a funcionar o quanto antes :);1
7791;Segue o jogo da vida :);1
7792;@bluejollyroger Vou procurar onde ele disse exatamente essa frase. :);1
7793;@swiftveneno divulgaremos informações em breve :);1
7794;@nandsito Hahaha mas um salto 10 resolve :);1
7795;@FameCasting4 Já fiz a inscrição :);1
7796;@10h35am está previsto para o segundo semestre :);1
7797;hoje temos aula :);1
7798;Aquela MPB de leve logo de manhã :);1
7799;@brgmonteiro Ah, veio daí?? Está completamente explicado. :);1
7800;"Bom dia, Deus. 

:)";1
7801;"Simbora! Venha maio, que vou lhe usar!
Que seja muito bom pra todos nós :) https://t.co/L4vxN8I5GE";1
7802;@SaraCoulter1130 Hey, Sara! :);1
7803;#NoisEFeioMas pelo menos sabe chegar na gatinha :);1
7804;Bom diiia! :);1
7805;"Bom dia, amigos. 

:)";1
7806;@brunotere Sim, funciona sim. O procedimento é o mesmo. :);1
7807;Bom dia pra vcs  todos :-);1
7808;@vannphd Ainda não engrenei na leitura, mas espero gostar. Obrigada :);1
7809;@quagliato tá desde ontem, inclusive :);1
7810;@Oniphodente Ok, vai lá. Beijo :);1
7811;@AfterRMC @footcenter_fr Atlético ! :);1
7812;:) - Pra entender inglês eu preciso de três coisas: que falem devagar, alto e em português. #umRei;1
7813;:) - O sorriso é um calmante sem efeitos colaterais. #umRei;1
7814;:) - Mais pessoas inteiras. Menos meias verdades. #umRei;1
7815;:) - Não deixe pra amanhã o que você pode deixar pra lá. #umRei;1
7816;:) - A verdade dói, a dúvida corrói, a mentira destrói. #umRei;1
7817;:) - Poupe-me da sua falsidade que eu te pouparei da minha falta de educação. #umRei;1
7818;:) - Seja simples. Sonhe alto. Seja grato. Ria muito. #umRei;1
7819;:) - O povo toma pileques de ilusão com futebol e carnaval. São estas as suas duas fontes de sonho. #umRei;1
7820;@jrsantss obrigado, Júnior :);1
7821;:) - Quando tudo for pedra, atire a primeira flor. #umRei;1
7822;:) - As pessoas tendem a criar regras para os outros e exceções para elas. #umRei;1
7823;:) - Felicidade não se expõe, se vive. #umRei;1
7824;:) - E que o tempo se encarregue de levar tudo aquilo que não for verdadeiro. #umRei;1
7825;@LolozinhaHello Entendi , vou tentar fazer novas amizades :);1
7826;:) - Mais esperança nos meus passos do que tristeza nos meus ombros. (Cora Coralina) #umRei;1
7827;Tirando hoje eu é todos os dias :) https://t.co/LnLmm9POj1;1
7828;@olhaoquete2igo E os contra, já agora? :);1
7829;@LuanaRafisa Valeu!! :);1
7830;#NoisEFeioMas sabe escolher a música perfeita pro fervo! :) https://t.co/AeuxP62M3x;1
7831;Gente doida também tem o direito de amar. :);1
7832;Ora veja, só: o trickster anda roubando o sono do multiartista Ricardo Aleixo! :) https://t.co/oK2CKJsSnR;1
7833;Boom L!k£....?? :) :*;1
7834;@Pra_RitaMoises Oi querida um bom dia pra você. :);1
7835;cheguei :);1
7836;Para ser bem sucedido em seus empreendimentos e na vida. :) https://t.co/HXrMCmWC4h;1
7837;Bom dia! Uma semana muito produtiva para todos :) https://t.co/GgJLDnGwt4;1
7838;Euro caiu :) - R$3,47 às 10:20;1
7839;"Desodorante Colônia Horus - 100ml 
R$ 51,80
https://t.co/2NvJFN8WnQ

:) Gostou Desta Promoção? CURTA! Comente e... https://t.co/AMHkafUANe";1
7840;bom dia pra quem n foi p escola :);1
7841;Obrigada vida :);1
7842;@GaldinoRegiane Boa! Agora só precisa enviar uma frase criativa para impressionar o recrutador :) Não esqueça de us… https://t.co/ZpOgGdpH1c;1
7843;@omalestafeito @PensadorZarolho Tinha percebido! :);1
7844;@cfneguacu Boa! Agora só precisa enviar uma frase criativa para impressionar o recrutador :) Não esqueça de usar a… https://t.co/9eYY5tVDv7;1
7845;"Meus olhos estão ardendo de sono, eu tenho um milhão de coisas pra fazer e só recebi notícia ""boa"" hoje. Tá tudo uma maravilha :)";1
7846;cheguei a casa tirei a roupa e deitei-me tou assim :);1
7847;Acontece que, o que passou ja se passou... Não sou de volta ao passado! :);1
7848;@DecaRGarcia @Marcia_Ctno @CUT_Brasil @MichelTemer Rsss mensalão não pode :);1
7849;No ar, Alegria Alegria, com Mary Beltrand. :) https://t.co/aDnl03NZPM;1
7850;"#orgulhodeser quando a @pcarvalhojp curte e comenta meus twitts!!
:)";1
7851;liam já vai lançar o primeiro single com video :);1
7852;O teu feriado foi bom? Esperamos que sim. De volta ao trabalho com energia :) #Lenovo;1
7853;@Mr_brunocampos Aia!!!! Feliz Martes!!! :);1
7854;Vc q está lendo isso saiba q vc é legal e td vai dar certo no seu dia :);1
7855;@AfterRMC @footcenter_fr Atlético :);1
7856;só quero dia 4 e podemos acabar com o mês de maio :);1
7857;Mt querida,sei que posso contar com ela pra tudo,curto msm mt dela :) https://t.co/hHdoNBfGdl;1
7858;@souteodoro Obrigado!! Tô muuuito ansioso :);1
7859;Mas eu vou ser a do norte ahahaha — É impossível seres minha crush se n sei quem és :) https://t.co/hrWJVvrKZQ;1
7860;@AfterRMC @footcenter_fr Atletico :);1
7861;Confira o nosso artigo de hoje sobre #Chatbots: https://t.co/7EK49g2He4   :);1
7862;Confira o nosso artigo de hoje sobre #Chatbots: https://t.co/H75laoqLIN   :);1
7863;@DavidBe84281294 Claro, eu tava la :);1
7864;"@uselolja &lt;3 Terá :)";1
7865;"Esperar a @francettolin 
Ir pro cursinho :)
Continuar estudando quando chegar em casa? 
Sim! ""-Olha eu acho que uma formiga que fofinha...-""";1
7866;"@vi_thomaz @praiadacasa Obrigado Vi! Já encaminhei o e-mail com umas fotos e breve descrição :) &lt;3";1
7867;@manoelpara @quaseruivo Obrigado pelo rápido unblock/block, deu tempo de ler :);1
7868;quando as pessoas ficam bravas com vc do nada :);1
7869;@shahirahaida De nada. Pray for me.:);1
7870;"Dá uma olhada no site que ""nasceu"" nesse feriado! :) https://t.co/13v3Tj8Sgz";1
7871;Muito feliz de ver leitor interagindo com leitor nos comentários do blog. Demais essa troca de experiências. :);1
7872;"Aquele dia que tem só aula chata. . Aí vc que o que...Escutar BTS..Quando não :)
I vote for @BTS_twt for #BBMAs Top Social Artist #BTSBBMAs";1
7873;hoje eu tenho uma surpresa :);1
7874;@madebypepper já sei como fica :);1
7875;@dyomenegatti Oi, só preciso de um tempo mesmo :);1
7876;"@olhaoquete2igo Exacto, é isso tudo. E a seguir dirás que o SLB é de longe o que provoca menos penalties... :)
(Deixa lá isso)";1
7877;nada como pode acordar 10:30 da manhã :);1
7878;"Sou envergonhado + too soon :) — Não vale a pena o seres tbh, não adianta nada 
É qu... https://t.co/5fc2ZFk41g";1
7879;@oisamara Ufa! Que bom que deu tudo certo! :);1
7880;@combusken_edex @TioOrochi Mais vc esta se importando :);1
7881;@carolguadagnin Mas o dia todo,  tipo prisão, só se eu estiver doente (era o caso)  :);1
7882;@pinelfabio Surgindo boas novas, avise para que eu as passe adiante para o povo acompanhá-lo. :-);1
7883;@rbdwaniaca Tudo bem, obrigado. :);1
7884;Meta de vida: ser o primeiro da minha rua a contratar a vivo fibra :);1
7885;@terciobertoldi Olá, Tércio. Você sempre encontrará um pão de queijo fofinho e quentinho à sua espera. Em qual Express você costuma ir? :);1
7886;@AndreiBedene bom dia :);1
7887;"@bioluciano hahahahahha
ah sim, mas eu nao tenho muito conhecimento em HQ pra notar isso. prefiro ler no legiao dos herois depos :)";1
7888;@Raquel_0000000 Não ofendeste sorriso metálico :);1
7889;Não vejo a hora :) https://t.co/w1a6RJRAvu;1
7890;Isso, como fazer, e outras coisas também :) https://t.co/vAsdVH9Hjt;1
7891;@vainqueursud @RemiYang Presque :);1
7892;"Pensamento do dia!

VAMOS DORMIR

Porquê beber ta caro,
Amar ta difícil,
Comer engorda
e sono é de graça :)";1
7893;Ya agr estamos a fazer ginástica acrobática e eu sou smp base :);1
7894;@lana_vieira9 seguindo :);1
7895;Hoje tem vídeo abrindo 65 emp :);1
7896;@GrimaniFilippo Bravo :-);1
7897;Bom dia! Katherine sempre carinhosa com os animais :) https://t.co/dSohHgMebw;1
7898;A tour americana do Roger Waters vai ser mesmo uma delicia, mal posso esperar para ver os tweets do pato Donald depois dos concertos :);1
7899;@LockserFt2 @UchihaNaruko15 Obrigada :);1
7900;@_eronzinhagomes Que bom que você gostou, Eronzinha. Ficamos felizes em saber :);1
7901;@ahh_rodrigues quero viver mais pra mim agora, focar nos meus estudos e no meu futuro :);1
7902;@esgarotobom deu pra entender! :);1
7903;@edufilho Continue acompanhando nossas Promoções :);1
7904;Deixe Seu Like e se inscreva :) https://t.co/T3JWmAIPJv;1
7905;"Maringá faz aniversário dia 10 de maio e, qd cai no meio da semana, eles transferem pra segunda feira.

Portanto, feriado segunda que vem :)";1
7906;@ItsThayson A nossa assistência também vale pra gatinhos! Liga, vai? :);1
7907;@praiseabortx Tudo bem! To em aula agora :);1
7908;Looks para todos os gostos: arrojados e arejados... :) Confere aqui... https://t.co/rHzLkLskS6;1
7909;Aqui com a Ana na casa dela :);1
7910;"88º GRUPO DE ESCOTEIROS DE BOM DESPACHO - MG &gt;&gt;&gt; VEJA AQUI: https://t.co/0Csw5FsKFR OU AQUI: https://t.co/2SaAcTnLXW :-)";1
7911;Vê bem esta rapariga no #badoo :) não é linda? https://t.co/x34dDLkjFV;1
7912;Um cabo para chamar de casa :) https://t.co/GGIMxcUT6L;1
7913;"88º GRUPO DE ESCOTEIROS DE BOM DESPACHO - MG VÍDEO HISTÓRICO! &gt;&gt;&gt; VEJA AQUI: https://t.co/2SaAcTnLXW :-)";1
7914;#TerçaDetremuraSDV ter uma página no Twitter ou no Facebook? Me respondam por favor :);1
7915;@CesarHercul Fazia tempo que não tinha um início de semana tão bom :);1
7916;e não liberam a lista das empresas que utilizam trabalho escravo :);1
7917;@Nelson_Machado Muito obrigado pelas palavras. Me inspiro em pessoas como você. Talentoso, humilde e com bom senso :);1
7918;Tá um calor e eu estou cheia de roupas :);1
7919;@rsantos50 admira-te :);1
7920;então quando alguém te contar algo que te assusta, apura se aquilo é real antes de tachar os outros de louco :);1
7921;"daí o cara ""e vc quer perguntar alguma coisa?"" e ele ""n,,, n tenho nada pra perguntar,,,""

:)";1
7922;@caiovdef pode sim! :);1
7923;@westphal44 Obrigado pelo feedback e sugestão, William! Vamos repassar ao time de produto. :);1
7924;@CarlosFernira @Pirulla25 @carlosom71 Somos sim :);1
7925;Bom dia, amores :) https://t.co/8bT3oa1Mhr;1
7926;(Guardar segredo).. nunca pensei que fosse ser tão boa nisso :);1
7927;foo :-) : b90a0097-e272-4ca2-85b8-137c942dece5;1
7928;@Alejandra_DMM @9_alvez @SoldadosDelKitu Que linda :);1
7929;@deboramonteiros Nada :);1
7930;"Tenho prova hoje e não estudei nada :)
I vote for @BTS_twt for the #BBMAs top social Artist Awards";1
7931;foo :-) : 2e09b24e-200f-4789-bbbd-2424249ae4cd;1
7932;@carol_flowers3 @pereirafelippe9 Aaaaa obrigada! Espero que sim :);1
7933;@HerbertLSamuels dito :);1
7934;Bom dia terça-feira ... Bom dia Maio (sei que já é dia 02), o mês só começou hoje pra mim :);1
7935;Acabei de receber uma msg no Mail de turma a dizer q n vamos ter fil, a vida é boa :);1
7936;@SMartinJauregui bom dia :);1
7937;@DREWANTSEX Conta sim amr :) https://t.co/SjfLoZZbZx;1
7938;@niconico0111 Presente! :);1
7939;Óbvio que a semana tinha que começar com encheção de saco nesse lugar aqui :) enfia no cu;1
7940;"eu: *tem imensas coisas para fazer e pouco tempo*
eu: *senta se no sofá* :)";1
7941;Tava procurando um filme pra baixar, achei o filme, quando fui baixar, fechei a janela com link :);1
7942;@michelemacca No problem :) ^SB;1
7943;@kvnol Cadastre seu currículo no site https://t.co/9TwfyK2U4b Boa sorte! :);1
7944;que tipo de amigo vocês tem? os meus jogam fumaça de extintor de incêndio em mim :);1
7945;Yes mais uma aula c falta :) @yaraanunes_;1
7946;Agora imagine isso com a reforma trabalhista onde o patrão vai poder pagar em moradia e comida. :) https://t.co/PvE5lbT5Yo;1
7947;Realmente, não sou atleta pra ficar correndo atrás de alguém :);1
7948;"@omalestafeito A minha faz hoje 19. Dezanove, J. (Como é q isto aconteceu?) 
Muitos parabéns ao Pedro :) e progenit… https://t.co/uudzN9NS1C";1
7949;Mudei o nome pra agradar ambas as partes :);1
7950;"․☆¨´`’*°☆.¸.☆¨´`’*°☆ 
( ․ ․ ƸӜƷ¸.☆¨´`’*°☆.․ ․:)
`•♪♫¸¸.☆¨Te Amo!!☆¨
․ ․`’*°☆.¸¸.☆¨¸¸.☆¨
․ ․ ․ ․ `’*°☆.¸.☆";1
7951;"Compareçam para assistir ""Cabeça de Azeitona"" :) Esse curta foi escrito e dirigido pelo meu irmaozito perfeito";1
7952;Arrumar prateleiras... O coisinha sossegada :)#TerçaDetremuraSdv;1
7953;@furialeonina a sandes de presunto é para pagar aos jogadores do hoquei :);1
7954;"De segunda à quinta-feira meus dias serão melhores!  
Obrigado, @andre_pilli :)";1
7955;"@ProjetoooHelp @BTS_twt Não liga p essas pessoas sem maturidade não, continua fazendo seu trabalho e deixa elas p lá :)
#JustinBBMAs";1
7956;@CaminhoD claro, vou mandar pra vcs :);1
7957;@maxcastro Max, a numeração dele vai até o 44. Alguns modelos podem já ter esgotado. :);1
7958;Nossa primeira camisa, e aí o que acharam? :-) #SobreOTatame https://t.co/rFnXniAOGY;1
7959;@scandalouds Gente que acabou de terminar o noivado e tá de boa pq sei lá, prazer :);1
7960;@requeijando oi vou sim, mas só se vc me aceitar como tempero :);1
7961;@JoanaRSSousa Se a droga for boa... :);1
7962;Finalmente em casa :);1
7963;Meninas que acordam com vontade de sumir :);1
7964;depois ele disse que era brincadeira, amanhã eu mato ele :);1
7965;Passar a tarde a estudar olha q bonito :);1
7966;@theblackwook EDC Orlando. :);1
7967;@Biocaaa cê é tão delicinha que eu te chamaria de sobremesa :);1
7968;foo :) : 6f387149-a51e-4883-9a20-e2d7838099ee;1
7969;@Whyleeh @ProjetoooHelp @BTS_twt Pode :-);1
7970;"Gratidão a todos os ouvintes de hoje!!!
Deus abençoe...
:)";1
7971;Eu tento ser mais doce na próxima vez :) fufa https://t.co/yaCaDZMrzq;1
7972;@MrLCCunha @Mamilospod claro! Só marcar q eu vou com maior prazer :);1
7973;@mynckmybck SIM! o processo seletivo é gigante, então é bom se inscrever quanto antes! tu tem linkedin? :);1
7974;Nosso bate-papo é hoje! Vai ter minicurso de acesso à informação pública! :) https://t.co/YK13GpmJZw https://t.co/I9nkvfRd2H;1
7975;@ComioCaniff Obrigada :) #JustinBBMAs;1
7976;Até parece que eu não tô pagando 170 reais pela consulta :);1
7977;@broouno Vc não precisa de sorte. Só precisa de calma pra mostrar teu potencial e conseguir esse job :). Tamo na torcida :);1
7978;@StatusFrases18 Seguindo :);1
7979;Algum ouvinte em POA? Estarei na cidade dia 7. :);1
7980;tive a dormir ate agora :);1
7981;não vou né :);1
7982;apagou-me aquilo e eu comecei a chorar :);1
7983;Não vai dar tempo de almoçar hoje :);1
7984;Trouxe algumas coisas de fora e queria compartilhar com o canal! :) https://t.co/iaJIZ1rjHn;1
7985;Dólar caiu :) - R$3,17 às 10:49;1
7986;#orgulhodeser selenator, belieber, harmonizer e camilizer :) https://t.co/PP2IJr3QHQ;1
7987;Saiu vídeo novo lá no canal ^^ Clica aí e veja esse vídeo épico :) https://t.co/7uwrXGF37h #RT;1
7988;@_GuilhenAmanda Hahahahaha não acho. Mas, se for, você vai lembrar de quem te lia no começo quando for escritora :) hahahaha;1
7989;Um pedacinho pra cada esquema :);1
7990;Mudamos de casa com a Pandora e a Cléo! Venha ver como foi a adaptação e o lugar do xixi. :) https://t.co/V2oNZUhNP0;1
7991;@CesarHercul não foi nada :);1
7992;Menino bandjido apanha na cara :);1
7993;@bgmaraujo Vou baixar e ver o plot :);1
7994;"Vocês conheceram o BTS quando ? 

Me: 2016 :) 

I voted @BTS_twt for the Top Social Artist Award #BTSBBMAs";1
7995;@totchuco Oi Lipe! Tudo bem? Envie uma DM para o @AskPayPal contando o que tem acontecido :) Te ajudaremos por lá!;1
7996;@omalestafeito @PensadorZarolho @ZeliaMariaMatos os pirilampos fodem tudo... :);1
7997;Vim aqui pra coletiva com o @TomHolland1996 + Laura Harrier e depois converso com os dois com ~exclusividade. Alguém tem alguma questão? :);1
7998;Só vim te dar um bom dia mesmo, moço bonito — Bom dia :)  https://t.co/2wI9AI4kA1;1
7999;Conheça tudo sobre o #LGK10Novo, assista ao novo vídeo :) https://t.co/G0lm3ISRRN;1
8000;"Promoção dia da mãe :)
Túnica apenas 16.90€ ;)
Mais informações clicando aqui: https://t.co/xRfFBI5Dla https://t.co/tOP0LzLHuQ";1
8001;@aka_luis_ Queres que te tire do grupo então? :);1
8002;"comemore um ano de projeto conosco; as fanfics de aniversários já começaram a ser postadas :)";1
8003;@byunlish Oi! :) No que podemos ajudar?;1
8004;@TIM_AJUDA Coloquei o problema e os meus dados. Fico no aguardo! :);1
8005;@Fianinho das minhas tias :);1
8006;@baldassocarol comprei esse mesmo :);1
8007;@mateussmohamed Aeeee que bom então Mateus :);1
8008;@arthorin De nada :);1
8009;"Tem cover novo no meu canal! ""Te assumi pro Brasil""! De @matheusekauan e gostei muito de fazer :) https://t.co/CvXoqFr1jg";1
8010;@Sky1Ms Olá! Tudo bem? No que podemos ajudar? :);1
8011;"QUE ORGULHOOOO, ESSE ANO É DELES SÓ LAMENTO :) 

#BTSBBMAs
#BBMAs https://t.co/qlTXoxsHGT";1
8012;Eu sou ótima pra pilotar moto, acabei de cair voltando da escola. Meu dia não poderia ficar melhor :);1
8013;"@coutogi oi! :) nós já temos o filtro ""perto de mim"". fica na lateral esquerda pelo site e busca produtos próximos ao endereço cadastrado.";1
8014;pra quem não botava fé no meu namoro: vamos fazer dois anos bem felizinhos :);1
8015;Giro é saber que a minha faculdade está a formar pessoas que acham ridículo o novo estatuto jurídico do animal e ainda gozam com isso :);1
8016;@anothersarahere Ehehe já fui. Modéstia à parte, agora não. :);1
8017;@spalhas A minha mãe anda-me a dizer isso há anos :);1
8018;A dica de hoje é olhar mais para os lados e menos para o umbigo. E cuidado com o susto. :);1
8019;@pitypari VOU TE BATER, PQ VC ME FEZ CHORAR ONTEM :);1
8020;Aprendendo a fermentar os bagui :) https://t.co/tk2t5hsMoa;1
8021;@streamiebr Feliz aniversário, obrigado pelas noticias aqui no Twitter :);1
8022;"#discospedidos na Recorfm começa agora. Qual a sua música e a sua dedicatória? Participe :-)
Mariana Vieira https://t.co/Lb9d6K0ixX";1
8023;.@tujurass Jurandir ta parecendo o Síndrome de Os Incríveis kkkkkk Mateus ainda tinha pescoço e eu continuo lindo :);1
8024;@Toddy_143 Bienvenue :)!! Boom Boom malabar !!;1
8025;@radiotalentfm Além de Army eu sou Exo-L, e to votando no BTS :);1
8026;Gostando dessa variedade de óculos do lindo :) #infos: o lindo continua seguindo lindo!!! https://t.co/DH4ijiigRF;1
8027;Nem acredito que consegui pagar as contas todas de uma vez hoje. :) Banco agora só no meio do mês.;1
8028;"mds mais um dia inteiro votando,ai meus dedinhos. VOTEM :) 

I vote for @BTS_twt in the #BBMAs for Top Social Artist #BTSBBMAs";1
8029;@JonhLocke @TIMBrasil Você pode falar diretamente com nosso suporte técnico em https://t.co/91w4MSnngc :) Eles vão conseguir te ajudar!;1
8030;@gusmiqueletti @TIM_AJUDA Você pode falar diretamente com nosso suporte técnico em https://t.co/91w4MSnngc :) Eles vão conseguir te ajudar!;1
8031;go Banjot :) https://t.co/vXDFgQdMK2;1
8032;@mirulley Foi so p tir foto :);1
8033;Agora restou só eu e o Henrique, o que significa eu sozinha fazendo tudo :);1
8034;"@papu_universe @kaplanwiccan Espero que as duas moças compareçam a CCXP NEM QUE SEJA UM DIA SÓ
:)";1
8035;[CLIQUES DA NOSSA GENTE!] Nossos equipamentos indo para a unidade de Bogotá, Colômbia :) https://t.co/lrCfJ5IVL0;1
8036;@SrMiel Cheguei a 5 :);1
