date,text,sentiment
2018-07-24 17:55:20,"RT @geledes: Os quatro meses de silêncio de um brutal crime político
 #geledes #MarielleFranco
 
https://t.co/qjoLDtL9RN https://t.co/w5kps…",
2018-07-24 17:53:57,"Detido estaria no carro de onde foram efetuados disparos contra a vereadora. Prisão, no entanto, não ocorreu por es… https://t.co/yf85pmDPF9",
2018-07-24 17:53:51,Gravações mostram Marcello Siciliano prometendo blitz da PM para miliciano https://t.co/B7BnAJiR0H… https://t.co/AZvZrzzXGx,
2018-07-24 17:49:51,"RT @geledes: Os quatro meses de silêncio de um brutal crime político
 #geledes #MarielleFranco
 
https://t.co/qjoLDtL9RN https://t.co/w5kps…",
2018-07-24 17:47:52,"Os quatro meses de silêncio de um brutal crime político
 #geledes #MarielleFranco
 
https://t.co/qjoLDtL9RN https://t.co/w5kpsE86Ly",1
2018-07-24 17:42:38,"policia, bombeiro, milícia... o rio de janeiro continua sendo! #rj #quemmatoumarielleeanderson #mariellepresente… https://t.co/SO05hHKbgk",
2018-07-24 17:39:58,Caso Marielle: polícia prende um dos suspeitos de estar no carro de assassinos da vereadora https://t.co/uco9ejsdfW #MarielleFranco,
2018-07-24 17:13:05,"132 dias após a execução um suspeito foi preso, mas isso é só o começo Muitos detalhes sobre aquela noite precisam… https://t.co/fUlqRi3CZl",
2018-07-24 17:07:19,"#CASOMARIELLE

Dois ex militares foram presos hoje pela delegacia de Homicídios e estão sendo investigados por part… https://t.co/Kv7QNkGZMq",
2018-07-24 17:02:05,"MARIELLE PRESENTE.
AMANHÃ, HOJE E SEMPRE!!
#lutaeresistência #MariellePRESENTE https://t.co/ZwyzXapY7I",
2018-07-24 17:01:04,"Dps de 132 alguma resposta do caso,  mas não tem que parar, ainda queremos justiça #MariellePresente

https://t.co/ozbQmqpUyZ",
2018-07-24 16:59:51,Preso um dos suspeitos de estar no carro de assassinos de Marielle Franco #mariellefranco #morte #presos… https://t.co/oyzHlRy8vf,
2018-07-24 16:59:43,Preso um dos suspeitos de estar no carro de assassinos de Marielle Franco #mariellefranco #morte #presos… https://t.co/tWc1fhYXyu,
2018-07-24 16:48:46,Finalmente alguma resposta #MariellePresente sempre,
2018-07-24 16:44:53,Na semana em que a Marielle completaria 39 anos começam a chegar suspeitos de terem participado do seu assassinato.… https://t.co/jRjWlhx0kZ,
2018-07-24 16:43:49,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 16:40:56,"Não vamos ficar sem respostas. 

#MariellePresente https://t.co/F56oVvklYQ",
2018-07-24 16:40:07,Acharam os supostos envolvidos na morte da Marielle Franco. Comemorei como se fosse um gol do Inter. A justiça vai… https://t.co/rACk94i1pc,
2018-07-24 16:37:23,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 16:33:44,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 16:27:04,É um alívio o caso de marielle está andando.  #mariellepresente,
2018-07-24 16:24:59,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 16:24:36,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 16:23:05,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 16:11:00,"Enquanto isso, no país dos feminicidios. #MarielleFranco https://t.co/u1TzBAgkPJ",
2018-07-24 16:09:39,"Finalmente justiça sendo feita no caso Marielle Franco.
#MariellePresente",
2018-07-24 15:54:32,"RT @sudornelles: Só eu acho que isso é só pra ""encher linguiça"" ?
#QuemMatouMarielle/
#QuemMandouMatarMarielle? https://t.co/iTgAYEmUXp",
2018-07-24 15:49:51,já congelaram a educação por 20 anos e quem precisa entender esse vídeo não tem capacidade 🤔 bora discutir com robô… https://t.co/odWMRockgU,
2018-07-24 15:32:46,@PrisCassia @OGlobo_Rio Ex-PM serve pra Direita? A família Bolsonaro defende esse tipo de bandido faz tempo! #mariellepresente,
2018-07-24 15:30:24,#MarielleFranco #mariellepresente não esqueceremos https://t.co/Wjwu37phFb,
2018-07-24 15:26:29,"Ex-PM conhecido como ""Cachorro Louco"" é preso suspeito de estar no carro dos assassinos de Marielle Franco… https://t.co/P9l6Ru06EB",
2018-07-24 15:14:21,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 15:13:58,@JornalOGlobo Só tem ‘ex’ nessa história. Bem que dizem que ‘ex’ não valem nada! #mariellepresente,
2018-07-24 15:11:46,"Queremos respostas: quem matou Marielle Franco e Anderson Gomes?

#MariellePresente #AndersonPresente https://t.co/diskYMD15c",
2018-07-24 15:04:13,"Só eu acho que isso é só pra ""encher linguiça"" ?
#QuemMatouMarielle/
#QuemMandouMatarMarielle? https://t.co/iTgAYEmUXp",
2018-07-24 15:03:51,"a melhor notícia q recebi hoje foi: um policial envolvido no assassinato de Marielle foi preso 
#mariellepresente",
2018-07-24 15:02:15,"Queremos saber quem matou Marielle e Anderson Gomes. 
#MariellePresente #AndersonPresente https://t.co/gaVAZyquIP",
2018-07-24 14:57:29,"RT @igorgervason_: esses comentários me dão nojo, juro
Li vários dizendo q a “narrativa esquerdista” de q foi um crime racial acabou, já q…",0
2018-07-24 14:53:16,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 14:52:55,@bandnewsfmrio Só falta o mandante agora.#mariellepresente,
2018-07-24 14:52:02,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 14:50:15,RT @mgs84900828: quem matou marielle e anderson? quem mandou matar? #MariellePresente https://t.co/LtJTSaDbKc,
2018-07-24 14:38:40,"QUEM mandou matar Marielle?🤔

#MariellePresente https://t.co/pMW7fqisib",
2018-07-24 14:30:44,"antes tarde do que nunca
espero que o caso seja totalmente elucidado e as punições aplicadas a quem de direito… https://t.co/Nc7giTpvVb",
2018-07-24 14:29:35,Preso um dos criminosos q mataram #mariellepresente Mas e quem mandou matar Marielle?! https://t.co/chF945xvfC,
2018-07-24 14:23:38,RT @ALCNoticias_Por: Lei institui o Dia de Luta contra Genocídio da Muher Negra no Rio https://t.co/9EyBFZTgBb vía @ALCNoticias_Por #Mariel…,
2018-07-24 14:09:11,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 14:08:32,Quatro meses e meio e sem resposta sobre #quemmatoumarielle https://t.co/d0lNZCHJoq,
2018-07-24 14:07:07,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 14:05:14,"O delator fala quem pediu, quem deu a ordem ao atirador e dois ocupantes do carro de onde saíram os disparos; 4 pes… https://t.co/quScIjvMch",
2018-07-24 14:04:34,"@JornalOGlobo O delator fala quem pediu, quem deu a ordem ao atirador e dois ocupantes do carro de onde saíram os d… https://t.co/QWda6fk3zb",
2018-07-24 14:04:22,Polícia do #RioDeJaneiro diz que prendeu suspeito de estar no carro de assassinos de #MarielleFranco e… https://t.co/yOEUy1dqWH,
2018-07-24 14:02:44,RT @mgs84900828: quem matou marielle e anderson? quem mandou matar? #MariellePresente https://t.co/LtJTSaDbKc,
2018-07-24 14:02:01,quem matou marielle e anderson? quem mandou matar? #MariellePresente https://t.co/LtJTSaDbKc,
2018-07-24 13:58:15,Bom dia ☀️ #MariellePresente,
2018-07-24 13:57:27,Isto sim é uma Ótima Notícia! 👏🏾✊🏾🕵🏽‍♂️ #MariellePresente #MarielleVive https://t.co/EC9McDQ454,
2018-07-24 13:53:40,"ex-pm Alan de Moraes Nogueira o “Cachorro Louco” foi preso ontem segunda p/ @PCERJ 
Acusado seria  ocupante do veíc… https://t.co/c1kbUZMz6f",
2018-07-24 13:52:12,"132 dias da morte de Marielle e Anderson e acordamos com essa notícia maravilhosa! #MariellePresente #Sempre 

https://t.co/LmPRtLYSyZ",
2018-07-24 13:50:24,A poem for #MarielleFranco https://t.co/kdOkIDwrga,
2018-07-24 13:49:49,Quem policia a polícia? #mariellepresente https://t.co/IQWTXBBSI7,
2018-07-24 13:46:16,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 13:41:47,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:33:35,RT @MonicaFPsol: Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 13:31:30,Quem matou Marielle? Quem mandou matar? 132 dias. #MariellePresente https://t.co/GVbTfia8zd,
2018-07-24 13:30:57,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:25:31,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:23:02,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:21:47,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:19:26,RT @diImabr: Há 120 dias o Brasil parou diante de um crime bárbaro que chocou o planeta. Até agora nenhuma resposta. Das autoridades apenas…,
2018-07-24 13:12:54,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:06:30,"esses comentários me dão nojo, juro
Li vários dizendo q a “narrativa esquerdista” de q foi um crime racial acabou,… https://t.co/lS5yEgZSpl",
2018-07-24 13:02:05,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 13:01:19,"RT @pontejornalismo: Há 132 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-24 13:00:14,Atenção: babados fortes sobre #quemmatoumarielle https://t.co/e9S0xcIQge,
2018-07-24 12:59:34,"RT @paulomourajr: 132 dias.
4 meses e 10 dias.
132 dias sem Marielle Franco.
Tomara que agora as autoridades comecem a responder as pergunt…",
2018-07-24 12:59:08,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:58:15,"132 dias.
4 meses e 10 dias.
132 dias sem Marielle Franco.
Tomara que agora as autoridades comecem a responder as p… https://t.co/XZFxfbqOuX",
2018-07-24 12:58:10,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:54:43,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:53:14,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:50:35,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:50:10,RT @joanatreptow: ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:48:30,ATENÇÃO: 4 meses e meio depois! #MariellePresente https://t.co/yenSLKJydf,
2018-07-24 12:47:51,"RT @migrasta: @minc_rj @anabeat05826201 @cartacapital “Malcolm X, Ghandi, Lenon, Marvin Gaye, Che Guevara, 2 pac, bob marley, gente que acr…",
2018-07-24 12:44:50,"RT @pontejornalismo: Há 132 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-24 12:43:36,"Há 132 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem respo… https://t.co/P0wINCRfKb",
2018-07-24 12:24:48,"Quem matou e quem mandou matar Marielle Franco?
Seguimos sem respostas e seguimos resistindo.… https://t.co/bUJOLw5Wy7",
2018-07-24 11:57:58,"RT @onbraza: Mais de 120 dias.

#MariellePresente  #DireitosHumanos #TodosNoMesmoBarco

Foto: I hate flash https://t.co/atZnJktbar",
2018-07-24 11:16:10,"RT @migrasta: @minc_rj @anabeat05826201 @cartacapital “Malcolm X, Ghandi, Lenon, Marvin Gaye, Che Guevara, 2 pac, bob marley, gente que acr…",
2018-07-24 11:05:31,Quem matou e quem mandou matar Marielle e Anderson? 132 dias sem resposta. #mariellepresente,
2018-07-24 09:29:41,@depChicoAlencar Que lembrem de #MarielleFranco neste ato #ChacinaDaCandelária,
2018-07-24 08:27:43,"Oficina de Lambe Feminista com a ilustradora @ladyguedes 
#forçadasminas #lambefeminista #feminismo #minaszerotreze… https://t.co/scfp4IE7Lg",
2018-07-24 07:35:49,"RT @MarceloACoelho1: Povo na rua contra o
#PSDBpatriaEspancadora
Temer
Aécio
Dória
Pezão
Intervenção militar
""denunciar policiais que comet…",
2018-07-24 03:01:36,"RT @taisdeverdade: 100 dias sem resposta
#mariellepresente #andersonpresente https://t.co/6RhFYVmH3K",
2018-07-24 02:23:23,"QUEM MANDOU MATAR MARIELLE FRANCO? 

#MARIELLEPRESENTE https://t.co/dvufOsn7bM",
2018-07-24 02:08:06,"RT @migrasta: @minc_rj @anabeat05826201 @cartacapital “Malcolm X, Ghandi, Lenon, Marvin Gaye, Che Guevara, 2 pac, bob marley, gente que acr…",
2018-07-24 01:45:41,"entrei no Facebook agora e vi um tênis escrito #MariellePresente. fiquei pensando ""mas que diabos?"" e aí eu fui pes… https://t.co/AqPqr2NZsd",
2018-07-24 01:00:24,RT @professorigor: Toda a coerência do Movimento Negro: #movimentoNegro #resistencia #zumbi #mariellefranco #mariellepresente https://t.co/…,
2018-07-24 00:59:07,"@minc_rj @anabeat05826201 @cartacapital “Malcolm X, Ghandi, Lenon, Marvin Gaye, Che Guevara, 2 pac, bob marley, gen… https://t.co/BurtqgCFy5",
2018-07-24 00:10:59,Quem matou Marielle? Quem mandou matar Marielle? A família de #MarielleFranco tem uma mensagem! via @anistiabrasil… https://t.co/5zAMYo9eFA,
2018-07-23 22:29:59,"RT @steponedrink: 14 de março agora é dia “marielle franco - dia de luta contra o genocídio da mulher negra”.

a lei foi sancionada pelo go…",
2018-07-23 22:24:54,@andretrig 25 anos e nada mudou #MariellePresente,
2018-07-23 22:03:59,"RT @geledes: Quatro meses após execução, sigilo policial preocupa família de Marielle #geledes #mariellefranco https://t.co/SoWIUozQeA http…",
2018-07-23 21:16:49,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-23 20:50:58,"RT @ivan_pd: Os quatro meses de silêncio de um brutal crime político 
https://t.co/OMmKzd63Ks 
#MariellePresente",
2018-07-23 20:20:17,130 dias sem Marielle e Anderson nos 130 anos da abolição. #AndersonPresente #MariellePresente #MarielleVive,
2018-07-23 20:14:02,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 20:10:11,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",
2018-07-23 19:35:08,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",
2018-07-23 18:42:05,"O dia 14 de março foi incluído no calendário oficial do estado do Rio de janeiro como o ""Dia Marielle Franco"", afim… https://t.co/OnYtzAZhjl",
2018-07-23 18:33:23,"Os quatro meses de silêncio de um brutal crime político 
https://t.co/OMmKzd63Ks 
#MariellePresente",
2018-07-23 17:54:00,"RT @paulomourajr: 131 dias.
4 meses e 9 dias.
131 dias sem Marielle Franco.
4 meses e 9 dias sem respostas.
Quem matou Marielle Franco e An…",
2018-07-23 17:50:17,"RT @pontejornalismo: Há 127 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-23 17:11:40,"no Rio, no Rio Grande do Sul, no Brasil e em todo o mundo. #MariellePresente https://t.co/BM1eMBUy9q",
2018-07-23 16:25:41,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 16:25:09,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 16:24:22,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 16:19:41,"RT @paulomourajr: 131 dias.
4 meses e 9 dias.
131 dias sem Marielle Franco.
4 meses e 9 dias sem respostas.
Quem matou Marielle Franco e An…",
2018-07-23 16:18:09,4 meses sem #MarielleFranco: falta de solução do caso indica urgência do estabelecimento de um mecanismo externo e… https://t.co/TnzAWtb1DI,
2018-07-23 16:14:50,"RT @paulomourajr: 131 dias.
4 meses e 9 dias.
131 dias sem Marielle Franco.
4 meses e 9 dias sem respostas.
Quem matou Marielle Franco e An…",
2018-07-23 16:05:00,"RT @paulomourajr: 131 dias.
4 meses e 9 dias.
131 dias sem Marielle Franco.
4 meses e 9 dias sem respostas.
Quem matou Marielle Franco e An…",
2018-07-23 16:04:42,"131 dias.
4 meses e 9 dias.
131 dias sem Marielle Franco.
4 meses e 9 dias sem respostas.
Quem matou Marielle Franc… https://t.co/farshNFTU7",
2018-07-23 15:07:03,"RT @juremawerneck: #QuemMatouMarielle
#QuemMatouAnderson
#QuemMandouMatar
Os quatro meses de silêncio de um brutal crime político | Brasil…",
2018-07-23 14:54:55,"RT @dantinoco: ""A não resposta à pergunta #QuemMatouMarielle não fere só a minha alma, mas a de 46502 eleitores, a todas as mulheres, a pop…",
2018-07-23 14:53:58,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-23 14:16:37,RT @professorigor: Toda a coerência do Movimento Negro: #movimentoNegro #resistencia #zumbi #mariellefranco #mariellepresente https://t.co/…,
2018-07-23 14:14:42,E eu que sonhei com #MariellePresente ?,
2018-07-23 13:49:44,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-23 13:45:12,Os quatro meses de silêncio de um brutal crime político.O Brasil é um dos países que mais mata ativistas: só em 201… https://t.co/ThWZVrGm57,
2018-07-23 13:40:08,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 13:24:16,"RT @blogfeministas: #BlogFem #MariellePresente #JustiçaParaMarielle ""O vazio é enorme, mas o sentimento de revolta também. Enquanto nossas…",
2018-07-23 13:22:28,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 13:13:43,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 13:04:57,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 12:48:05,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 12:31:45,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",0
2018-07-23 12:21:28,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 12:09:03,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 12:00:08,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 11:57:53,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 11:49:38,"A pergunta permanece sem resposta, a gente não pode esquecer... 

#quemmatoumarielle #mariellepresente https://t.co/KJxVemfYOz",
2018-07-23 11:46:24,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 11:38:36,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 11:36:59,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",0
2018-07-23 11:35:06,"RT @pontejornalismo: Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem resposta…",
2018-07-23 11:34:44,"Há 131 dias, o presidente @MichelTemer e o interventor na segurança pública do RJ, general Braga Netto, devem respo… https://t.co/HD8OkftlgR",
2018-07-23 11:08:10,Será preciso mais 4 meses para a @PCERJ apontar os culpados desse crime? A sociedade pede resposta… https://t.co/q7z5ygnsXS,
2018-07-23 10:51:52,Já são mais de 4 meses sem resposta!! Absurdo!! #mariellefranco #MariellePresente https://t.co/uy5cEo8zVt,
2018-07-23 10:49:29,"RT @paulomourajr: 130 dias.
4 meses e 8 dias.
130 dias sem Marielle Franco.
4 meses e 8 dias sem respostas.
Quem matou Marielle Franco e An…",
2018-07-23 10:37:12,Quem matou e quem mandou matar Marielle e Anderson? 131 dias sem resposta. #MariellePresente,
2018-07-23 10:08:18,RT @alexandra_loras: #mariellepresente criação do andrecox3 um pôster para comemorar a decretação do dia contra o genocídio de mulheres neg…,
2018-07-23 06:41:48,"@AntonioLeitteRj ""a marido ""? Que tosco. Faça já uma campanha para aumentar a pensão dele! Bora lá, manda o link!
V… https://t.co/B2CB1Ju25n",
2018-07-23 06:40:35,"@bbthcruz VIVA MÔNICA! 💕💕💕👩‍👩‍👦👩‍👩‍👧‍👦 #MARIELLEPRESENTE!!
#aForçadamulherSapatona
#nóspornós #ElasPorElas… https://t.co/Aq9gs1Ya51",
2018-07-23 05:06:13,"Quem matou Marielle e Anderson? Quem mandou matar Marielle?

#MariellePresente 
#SegundaDetremuraSDV",
2018-07-23 04:59:54,Não tenho dúvidas que é o @MST_Oficial que salvará nossa Pátria #Repost @mluvieira with get_repost #LULALIVRE… https://t.co/Z69ruLRv70,
2018-07-23 04:54:05,"Prestenção gentyyy, veja em quem não vitar, se e que haverá eleição. #LULALIVRE #freelula #lulapresidente2018… https://t.co/Do7FLBrXg4",
2018-07-23 03:20:46,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 02:18:39,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",
2018-07-23 02:09:43,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",
2018-07-23 01:41:13,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 01:32:47,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 01:08:26,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 00:53:02,"@rll_22 Boa noite e boa semana pra vc, amiga e pra tod@s também! 😘😘😘
#TodosPorLulaLivre
#LulaLivre
#QuemMatouMarielle",
2018-07-23 00:47:08,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 00:34:34,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 00:24:12,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 00:18:33,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-23 00:18:18,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 00:14:51,"RT @rll_22: 130 dias q mataram Marielle e Anderson
130 dias de silêncio das autoridades,e a grande mídia de vez em quando dá uma notícia es…",
2018-07-23 00:14:39,"RT @rll_22: Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre 
#LulaPresiden…",
2018-07-23 00:03:10,"Boa noite 
Boa semana comp@s, seguimos na luta 😘

Lutam melhor os que têm belos sonhos.

Che Guevara

#LulaLivre… https://t.co/jF6fJTX6mn",
2018-07-22 23:59:21,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 23:39:50,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 23:38:19,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 23:35:24,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 23:13:18,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 23:07:19,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 22:08:02,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 22:07:30,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 22:06:41,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 21:52:59,"RT @juremawerneck: #QuemMatouMarielle
#QuemMatouAnderson
#QuemMandouMatar
Os quatro meses de silêncio de um brutal crime político | Brasil…",
2018-07-22 21:52:56,@hamenteslivres Só mais um crime pra conta da ditadura travestida de democracia... #MariellePresente,
2018-07-22 21:39:56,"RT @rll_22: Boa noite galera 

#LulaLivre 
#LulaPresidente 
#QuemMatouMarielle https://t.co/jRfKuuxcpl",
2018-07-22 21:26:00,"RT @paulomourajr: 130 dias.
4 meses e 8 dias.
130 dias sem Marielle Franco.
4 meses e 8 dias sem respostas.
Quem matou Marielle Franco e An…",
